"","x"
"9757","8"
"9758","0"
"9759","0"
"9760","25"
"9761","16"
"9762","16"
"9763","15"
"9764","2"
"9765","18"
"9766","12"
"9767","6"
"9768","3"
"9769","2"
"9770","6"
"9771","2"
"9772","1"
"9773","11"
"9774","11"
"9775","21"
"9776","2"
"9777","0"
"9778","1"
"9779","4"
"9780","16"
"9781","2"
"9782","5"
"9783","8"
"9784","0"
"9785","10"
"9786","0"
"9787","7"
"9788","2"
"9789","23"
"9790","20"
"9791","8"
"9792","25"
"9793","1"
"9794","3"
"9795","29"
"9796","4"
"9797","37"
"9798","11"
"9799","3"
"9800","0"
"9801","1"
"9802","1"
"9803","0"
"9804","7"
"9805","0"
"9806","2"
"9807","12"
"9808","1"
"9809","0"
"9810","7"
"9811","8"
"9812","2"
"9813","9"
"9814","22"
"9815","15"
"9816","36"
"9817","7"
"9818","2"
"9819","18"
"9820","6"
"9821","26"
"9822","0"
"9823","5"
"9824","7"
"9825","3"
"9826","6"
"9827","1"
"9828","10"
"9829","6"
"9830","3"
"9831","1"
"9832","1"
"9833","0"
"9834","0"
"9835","19"
"9836","9"
"9837","9"
"9838","3"
"9839","5"
"9840","12"
"9841","5"
"9842","19"
"9843","11"
"9844","2"
"9845","4"
"9846","0"
"9847","11"
"9848","9"
"9849","23"
"9850","1"
"9851","1"
"9852","4"
"9853","19"
"9854","1"
"9855","20"
"9856","29"
"9857","18"
"9858","0"
"9859","3"
"9860","20"
"9861","3"
"9862","1"
"9863","6"
"9864","13"
"9865","29"
"9866","4"
"9867","5"
"9868","0"
"9869","11"
"9870","18"
"9871","1"
"9872","5"
"9873","8"
"9874","1"
"9875","7"
"9876","2"
"9877","23"
"9878","19"
"9879","1"
"9880","31"
"9881","6"
"9882","1"
"9883","3"
"9884","9"
"9885","2"
"9886","1"
"9887","1"
"9888","0"
"9889","2"
"9890","2"
"9891","3"
"9892","1"
"9893","6"
"9894","1"
"9895","6"
"9896","2"
"9897","5"
"9898","6"
"9899","0"
"9900","5"
"9901","13"
"9902","13"
"9903","28"
"9904","17"
"9905","1"
"9906","4"
"9907","2"
"9908","1"
"9909","7"
"9910","17"
"9911","5"
"9912","28"
"9913","9"
"9914","14"
"9915","8"
"9916","5"
"9917","2"
"9918","4"
"9919","2"
"9920","0"
"9921","8"
"9922","0"
"9923","11"
"9924","5"
"9925","9"
"9926","14"
"9927","8"
"9928","7"
"9929","4"
"9930","2"
"9931","3"
"9932","11"
"9933","2"
"9934","9"
"9935","28"
"9936","8"
"9937","33"
"9938","0"
"9939","1"
"9940","0"
"9941","1"
"9942","9"
"9943","8"
"9944","4"
"9945","3"
"9946","1"
"9947","2"
"9948","11"
"9949","0"
"9950","0"
"9951","3"
"9952","4"
"9953","4"
"9954","3"
"9955","2"
"9956","10"
"9957","1"
"9958","6"
"9959","15"
"9960","28"
"9961","28"
"9962","3"
"9963","5"
"9964","0"
"9965","0"
"9966","1"
"9967","5"
"9968","3"
"9969","0"
"9970","5"
"9971","0"
"9972","11"
"9973","0"
"9974","2"
"9975","7"
"9976","4"
"9977","0"
"9978","1"
"9979","6"
"9980","10"
"9981","1"
"9982","0"
"9983","10"
"9984","0"
"9985","2"
"9986","2"
"9987","3"
"9988","5"
"9989","3"
"9990","2"
"9991","5"
"9992","2"
"9993","29"
"9994","3"
"9995","0"
"9996","8"
"9997","1"
"9998","2"
"9999","1"
"10000","2"
"10001","3"
"10002","1"
"10003","15"
"10004","9"
"10005","8"
"10006","3"
"10007","3"
"10008","8"
"10009","1"
"10010","17"
"10011","7"
"10012","0"
"10013","5"
"10014","7"
"10015","6"
"10016","3"
"10017","8"
"10018","3"
"10019","18"
"10020","0"
"10021","2"
"10022","1"
"10023","3"
"10024","1"
"10025","4"
"10026","11"
"10027","8"
"10028","8"
"10029","0"
"10030","9"
"10031","2"
"10032","16"
"10033","5"
"10034","0"
"10035","5"
"10036","2"
"10037","20"
"10038","7"
"10039","15"
"10040","3"
"10041","7"
"10042","19"
"10043","12"
"10044","16"
"10045","5"
"10046","4"
"10047","0"
"10048","6"
"10049","3"
"10050","7"
"10051","1"
"10052","5"
"10053","0"
"10054","3"
"10055","2"
"10056","21"
"10057","0"
"10058","6"
"10059","0"
"10060","1"
"10061","2"
"10062","26"
"10063","5"
"10064","6"
"10065","7"
"10066","19"
"10067","10"
"10068","0"
"10069","4"
"10070","0"
"10071","7"
"10072","19"
"10073","0"
"10074","1"
"10075","0"
"10076","24"
"10077","1"
"10078","3"
"10079","1"
"10080","2"
"10081","2"
"10082","5"
"10083","7"
"10084","29"
"10085","1"
"10086","1"
"10087","2"
"10088","2"
"10089","5"
"10090","18"
"10091","22"
"10092","8"
"10093","3"
"10094","17"
"10095","3"
"10096","1"
"10097","3"
"10098","6"
"10099","12"
"10100","13"
"10101","30"
"10102","0"
"10103","1"
"10104","8"
"10105","11"
"10106","20"
"10107","6"
"10108","7"
"10109","0"
"10110","33"
"10111","0"
"10112","3"
"10113","11"
"10114","4"
"10115","10"
"10116","7"
"10117","13"
"10118","11"
"10119","2"
"10120","4"
"10121","5"
"10122","9"
"10123","7"
"10124","3"
"10125","5"
"10126","2"
"10127","5"
"10128","5"
"10129","0"
"10130","0"
"10131","14"
"10132","3"
"10133","1"
"10134","4"
"10135","2"
"10136","12"
"10137","1"
"10138","1"
"10139","0"
"10140","30"
"10141","2"
"10142","2"
"10143","0"
"10144","28"
"10145","0"
"10146","23"
"10147","1"
"10148","0"
"10149","5"
"10150","1"
"10151","3"
"10152","2"
"10153","4"
"10154","7"
"10155","13"
"10156","17"
"10157","1"
"10158","24"
"10159","9"
"10160","0"
"10161","3"
"10162","9"
"10163","1"
"10164","2"
"10165","2"
"10166","1"
"10167","6"
"10168","0"
"10169","2"
"10170","2"
"10171","12"
"10172","12"
"10173","9"
"10174","30"
"10175","3"
"10176","28"
"10177","1"
"10178","5"
"10179","3"
"10180","30"
"10181","19"
"10182","0"
"10183","5"
"10184","3"
"10185","3"
"10186","3"
"10187","0"
"10188","2"
"10189","1"
"10190","19"
"10191","13"
"10192","9"
"10193","3"
"10194","5"
"10195","0"
"10196","1"
"10197","13"
"10198","9"
"10199","4"
"10200","9"
"10201","18"
"10202","25"
"10203","16"
"10204","10"
"10205","7"
"10206","3"
"10207","3"
"10208","12"
"10209","9"
"10210","0"
"10211","1"
"10212","7"
"10213","6"
"10214","0"
"10215","1"
"10216","11"
"10217","3"
"10218","0"
"10219","0"
"10220","1"
"10221","8"
"10222","30"
"10223","1"
"10224","3"
"10225","6"
"10226","7"
"10227","4"
"10228","6"
"10229","26"
"10230","1"
"10231","20"
"10232","2"
"10233","0"
"10234","1"
"10235","33"
"10236","0"
"10237","4"
"10238","6"
"10239","5"
"10240","3"
"10241","13"
"10242","2"
"10243","0"
"10244","5"
"10245","6"
"10246","5"
"10247","1"
"10248","0"
"10249","12"
"10250","37"
"10251","2"
"10252","22"
"10253","19"
"10254","9"
"10255","4"
"10256","4"
"10257","1"
"10258","16"
"10259","0"
"10260","13"
"10261","0"
"10262","0"
"10263","3"
"10264","10"
"10265","12"
"10266","4"
"10267","24"
"10268","14"
"10269","2"
"10270","14"
"10271","1"
"10272","0"
"10273","5"
"10274","8"
"10275","1"
"10276","5"
"10277","7"
"10278","5"
"10279","8"
"10280","10"
"10281","0"
"10282","4"
"10283","0"
"10284","15"
"10285","4"
"10286","3"
"10287","9"
"10288","2"
"10289","0"
"10290","19"
"10291","0"
"10292","2"
"10293","6"
"10294","17"
"10295","16"
"10296","7"
"10297","2"
"10298","0"
"10299","5"
"10300","9"
"10301","0"
"10302","2"
"10303","2"
"10304","1"
"10305","5"
"10306","2"
"10307","1"
"10308","3"
"10309","3"
"10310","3"
"10311","25"
"10312","19"
"10313","3"
"10314","0"
"10315","0"
"10316","4"
"10317","10"
"10318","8"
"10319","5"
"10320","1"
"10321","3"
"10322","6"
"10323","24"
"10324","6"
"10325","2"
"10326","4"
"10327","6"
"10328","3"
"10329","7"
"10330","31"
"10331","12"
"10332","8"
"10333","2"
"10334","1"
"10335","10"
"10336","4"
"10337","7"
"10338","7"
"10339","10"
"10340","2"
"10341","9"
"10342","26"
"10343","16"
"10344","12"
"10345","24"
"10346","6"
"10347","3"
"10348","3"
"10349","2"
"10350","6"
"10351","0"
"10352","4"
"10353","0"
"10354","1"
"10355","0"
"10356","20"
"10357","0"
"10358","28"
"10359","17"
"10360","3"
"10361","5"
"10362","1"
"10363","8"
"10364","6"
"10365","0"
"10366","11"
"10367","0"
"10368","5"
"10369","3"
"10370","3"
"10371","0"
"10372","12"
"10373","19"
"10374","5"
"10375","0"
"10376","7"
"10377","0"
"10378","5"
"10379","1"
"10380","4"
"10381","2"
"10382","4"
"10383","3"
"10384","0"
"10385","1"
"10386","6"
"10387","2"
"10388","0"
"10389","9"
"10390","20"
"10391","3"
"10392","16"
"10393","4"
"10394","1"
"10395","2"
"10396","2"
"10397","23"
"10398","9"
"10399","32"
"10400","3"
"10401","5"
"10402","26"
"10403","1"
"10404","2"
"10405","4"
"10406","4"
"10407","11"
"10408","7"
"10409","4"
"10410","1"
"10411","0"
"10412","2"
"10413","10"
"10414","7"
"10415","15"
"10416","10"
"10417","2"
"10418","3"
"10419","9"
"10420","0"
"10421","0"
"10422","12"
"10423","9"
"10424","0"
"10425","29"
"10426","6"
"10427","9"
"10428","4"
"10429","2"
"10430","1"
"10431","1"
"10432","0"
"10433","0"
"10434","5"
"10435","8"
"10436","2"
"10437","2"
"10438","2"
"10439","27"
"10440","4"
"10441","2"
"10442","6"
"10443","7"
"10444","1"
"10445","4"
"10446","9"
"10447","0"
"10448","25"
"10449","9"
"10450","0"
"10451","3"
"10452","16"
"10453","9"
"10454","13"
"10455","11"
"10456","0"
"10457","1"
"10458","23"
"10459","4"
"10460","25"
"10461","4"
"10462","8"
"10463","1"
"10464","17"
"10465","28"
"10466","28"
"10467","5"
"10468","1"
"10469","5"
"10470","12"
"10471","2"
"10472","21"
"10473","1"
"10474","1"
"10475","2"
"10476","12"
"10477","8"
"10478","0"
"10479","2"
"10480","13"
"10481","11"
"10482","0"
"10483","18"
"10484","3"
"10485","3"
"10486","5"
"10487","8"
"10488","5"
"10489","6"
"10490","1"
"10491","0"
"10492","3"
"10493","14"
"10494","0"
"10495","9"
"10496","3"
"10497","24"
"10498","1"
"10499","4"
"10500","6"
"10501","2"
"10502","1"
"10503","3"
"10504","1"
"10505","12"
"10506","8"
"10507","12"
"10508","4"
"10509","1"
"10510","4"
"10511","1"
"10512","3"
"10513","0"
"10514","3"
"10515","15"
"10516","0"
"10517","6"
"10518","10"
"10519","3"
"10520","5"
"10521","14"
"10522","1"
"10523","16"
"10524","4"
"10525","2"
"10526","25"
"10527","11"
"10528","19"
"10529","22"
"10530","26"
"10531","1"
"10532","3"
"10533","9"
"10534","10"
"10535","16"
"10536","10"
"10537","7"
"10538","2"
"10539","1"
"10540","8"
"10541","3"
"10542","0"
"10543","20"
"10544","12"
"10545","11"
"10546","10"
"10547","19"
"10548","6"
"10549","16"
"10550","7"
"10551","18"
"10552","7"
"10553","2"
"10554","12"
"10555","3"
"10556","3"
"10557","19"
"10558","28"
"10559","4"
"10560","2"
"10561","0"
"10562","9"
"10563","1"
"10564","16"
"10565","7"
"10566","24"
"10567","9"
"10568","5"
"10569","3"
"10570","18"
"10571","20"
"10572","26"
"10573","4"
"10574","18"
"10575","4"
"10576","10"
"10577","2"
"10578","2"
"10579","5"
"10580","23"
"10581","21"
"10582","13"
"10583","20"
"10584","4"
"10585","3"
"10586","26"
"10587","9"
"10588","22"
"10589","3"
"10590","0"
"10591","2"
"10592","1"
"10593","1"
"10594","0"
"10595","17"
"10596","3"
"10597","4"
"10598","12"
"10599","21"
"10600","1"
"10601","5"
"10602","7"
"10603","8"
"10604","2"
"10605","2"
"10606","1"
"10607","9"
"10608","15"
"10609","13"
"10610","0"
"10611","8"
"10612","1"
"10613","1"
"10614","7"
"10615","0"
"10616","3"
"10617","9"
"10618","9"
"10619","27"
"10620","12"
"10621","4"
"10622","1"
"10623","3"
"10624","1"
"10625","7"
"10626","17"
"10627","5"
"10628","34"
"10629","36"
"10630","23"
"10631","20"
"10632","23"
"10633","1"
"10634","0"
"10635","31"
"10636","1"
"10637","10"
"10638","6"
"10639","11"
"10640","7"
"10641","0"
"10642","8"
"10643","8"
"10644","16"
"10645","4"
"10646","1"
"10647","2"
"10648","6"
"10649","3"
"10650","1"
"10651","19"
"10652","0"
"10653","7"
"10654","4"
"10655","0"
"10656","3"
"10657","5"
"10658","15"
"10659","20"
"10660","9"
"10661","3"
"10662","7"
"10663","4"
"10664","0"
"10665","5"
"10666","0"
"10667","1"
"10668","2"
"10669","2"
"10670","4"
"10671","0"
"10672","4"
"10673","2"
"10674","12"
"10675","29"
"10676","7"
"10677","16"
"10678","16"
"10679","20"
"10680","28"
"10681","6"
"10682","1"
"10683","3"
"10684","0"
"10685","25"
"10686","22"
"10687","4"
"10688","11"
"10689","10"
"10690","6"
"10691","3"
"10692","4"
"10693","8"
"10694","9"
"10695","3"
"10696","2"
"10697","17"
"10698","0"
"10699","3"
"10700","9"
"10701","5"
"10702","5"
"10703","3"
"10704","13"
"10705","16"
"10706","10"
"10707","2"
"10708","4"
"10709","4"
"10710","7"
"10711","0"
"10712","3"
"10713","0"
"10714","2"
"10715","3"
"10716","7"
"10717","9"
"10718","15"
"10719","12"
"10720","15"
"10721","10"
"10722","1"
"10723","10"
"10724","1"
"10725","1"
"10726","1"
"10727","0"
"10728","6"
"10729","5"
"10730","10"
"10731","5"
"10732","2"
"10733","35"
"10734","6"
"10735","0"
"10736","0"
"10737","4"
"10738","6"
"10739","13"
"10740","5"
"10741","4"
"10742","26"
"10743","16"
"10744","25"
"10745","1"
"10746","11"
"10747","19"
"10748","4"
"10749","25"
"10750","1"
"10751","17"
"10752","19"
"10753","26"
"10754","1"
"10755","5"
"10756","23"
"10757","9"
"10758","5"
"10759","3"
"10760","6"
"10761","0"
"10762","0"
"10763","9"
"10764","0"
"10765","0"
"10766","26"
"10767","0"
"10768","5"
"10769","2"
"10770","1"
"10771","4"
"10772","3"
"10773","6"
"10774","18"
"10775","1"
"10776","10"
"10777","8"
"10778","1"
"10779","20"
"10780","0"
"10781","14"
"10782","1"
"10783","1"
"10784","2"
"10785","2"
"10786","17"
"10787","6"
"10788","10"
"10789","5"
"10790","0"
"10791","0"
"10792","18"
"10793","0"
"10794","3"
"10795","20"
"10796","8"
"10797","16"
"10798","14"
"10799","1"
"10800","18"
"10801","6"
"10802","0"
"10803","17"
"10804","18"
"10805","20"
"10806","2"
"10807","9"
"10808","0"
"10809","2"
"10810","14"
"10811","6"
"10812","29"
"10813","32"
"10814","33"
"10815","1"
"10816","2"
"10817","35"
"10818","3"
"10819","19"
"10820","18"
"10821","0"
"10822","0"
"10823","9"
"10824","1"
"10825","3"
"10826","10"
"10827","20"
"10828","4"
"10829","20"
"10830","22"
"10831","0"
"10832","3"
"10833","16"
"10834","5"
"10835","0"
"10836","4"
"10837","0"
"10838","6"
"10839","9"
"10840","3"
"10841","2"
"10842","2"
"10843","8"
"10844","25"
"10845","1"
"10846","8"
"10847","3"
"10848","2"
"10849","3"
"10850","1"
"10851","20"
"10852","4"
"10853","3"
"10854","4"
"10855","5"
"10856","23"
"10857","23"
"10858","18"
"10859","0"
"10860","31"
"10861","2"
"10862","11"
"10863","11"
"10864","6"
"10865","5"
"10866","2"
"10867","1"
"10868","27"
"10869","5"
"10870","11"
"10871","1"
"10872","4"
"10873","10"
"10874","4"
"10875","1"
"10876","2"
"10877","3"
"10878","2"
"10879","8"
"10880","17"
"10881","0"
"10882","2"
"10883","3"
"10884","0"
"10885","7"
"10886","17"
"10887","10"
"10888","11"
"10889","5"
"10890","14"
"10891","5"
"10892","2"
"10893","3"
"10894","3"
"10895","0"
"10896","1"
"10897","9"
"10898","24"
"10899","4"
"10900","0"
"10901","27"
"10902","5"
"10903","9"
"10904","3"
"10905","3"
"10906","1"
"10907","9"
"10908","10"
"10909","6"
"10910","7"
"10911","0"
"10912","0"
"10913","3"
"10914","31"
"10915","16"
"10916","8"
"10917","26"
"10918","5"
"10919","0"
"10920","16"
"10921","6"
"10922","5"
"10923","9"
"10924","6"
"10925","12"
"10926","2"
"10927","21"
"10928","2"
"10929","1"
"10930","27"
"10931","3"
"10932","0"
"10933","18"
"10934","0"
"10935","14"
"10936","2"
"10937","15"
"10938","5"
"10939","0"
"10940","8"
"10941","3"
"10942","5"
"10943","9"
"10944","1"
"10945","15"
"10946","4"
"10947","7"
"10948","1"
"10949","12"
"10950","3"
"10951","3"
"10952","2"
"10953","4"
"10954","5"
"10955","1"
"10956","3"
"10957","6"
"10958","11"
"10959","0"
"10960","1"
"10961","7"
"10962","3"
"10963","5"
"10964","32"
"10965","2"
"10966","7"
"10967","7"
"10968","25"
"10969","8"
"10970","1"
"10971","16"
"10972","1"
"10973","20"
"10974","0"
"10975","1"
"10976","8"
"10977","2"
"10978","4"
"10979","10"
"10980","0"
"10981","12"
"10982","5"
"10983","6"
"10984","2"
"10985","0"
"10986","5"
"10987","3"
"10988","7"
"10989","0"
"10990","3"
"10991","10"
"10992","2"
"10993","5"
"10994","1"
"10995","3"
"10996","0"
"10997","11"
"10998","2"
"10999","15"
"11000","7"
"11001","31"
"11002","3"
"11003","15"
"11004","3"
"11005","1"
"11006","15"
"11007","16"
"11008","12"
"11009","24"
"11010","27"
"11011","8"
"11012","0"
"11013","12"
"11014","1"
"11015","3"
"11016","23"
"11017","13"
"11018","23"
"11019","1"
"11020","8"
"11021","13"
"11022","23"
"11023","0"
"11024","1"
"11025","2"
"11026","4"
"11027","0"
"11028","1"
"11029","4"
"11030","3"
"11031","17"
"11032","9"
"11033","1"
"11034","11"
"11035","8"
"11036","5"
"11037","0"
"11038","0"
"11039","2"
"11040","3"
"11041","22"
"11042","5"
"11043","21"
"11044","0"
"11045","27"
"11046","16"
"11047","11"
"11048","1"
"11049","5"
"11050","3"
"11051","35"
"11052","3"
"11053","4"
"11054","0"
"11055","8"
"11056","2"
"11057","13"
"11058","2"
"11059","8"
"11060","5"
"11061","10"
"11062","3"
"11063","7"
"11064","27"
"11065","6"
"11066","1"
"11067","6"
"11068","10"
"11069","12"
"11070","9"
"11071","0"
"11072","1"
"11073","1"
"11074","1"
"11075","3"
"11076","1"
"11077","19"
"11078","1"
"11079","3"
"11080","3"
"11081","1"
"11082","23"
"11083","1"
"11084","13"
"11085","12"
"11086","5"
"11087","21"
"11088","0"
"11089","1"
"11090","3"
"11091","29"
"11092","11"
"11093","0"
"11094","4"
"11095","6"
"11096","5"
"11097","17"
"11098","14"
"11099","7"
"11100","14"
"11101","1"
"11102","1"
"11103","1"
"11104","27"
"11105","1"
"11106","1"
"11107","6"
"11108","10"
"11109","3"
"11110","2"
"11111","20"
"11112","16"
"11113","2"
"11114","4"
"11115","13"
"11116","2"
"11117","3"
"11118","25"
"11119","5"
"11120","0"
"11121","29"
"11122","4"
"11123","2"
"11124","12"
"11125","27"
"11126","27"
"11127","8"
"11128","19"
"11129","4"
"11130","7"
"11131","2"
"11132","9"
"11133","1"
"11134","1"
"11135","17"
"11136","1"
"11137","3"
"11138","6"
"11139","1"
"11140","2"
"11141","10"
"11142","0"
"11143","6"
"11144","4"
"11145","2"
"11146","18"
"11147","12"
"11148","1"
"11149","5"
"11150","3"
"11151","2"
"11152","0"
"11153","4"
"11154","1"
"11155","0"
"11156","9"
"11157","3"
"11158","2"
"11159","0"
"11160","1"
"11161","0"
"11162","17"
"11163","4"
"11164","3"
"11165","33"
"11166","14"
"11167","0"
"11168","3"
"11169","34"
"11170","10"
"11171","2"
"11172","3"
"11173","1"
"11174","1"
"11175","6"
"11176","8"
"11177","3"
"11178","6"
"11179","0"
"11180","22"
"11181","7"
"11182","3"
"11183","0"
"11184","3"
"11185","3"
"11186","18"
"11187","5"
"11188","7"
"11189","16"
"11190","20"
"11191","3"
"11192","0"
"11193","12"
"11194","6"
"11195","14"
"11196","4"
"11197","0"
"11198","0"
"11199","0"
"11200","8"
"11201","7"
"11202","10"
"11203","14"
"11204","18"
"11205","13"
"11206","8"
"11207","0"
"11208","4"
"11209","3"
"11210","5"
"11211","3"
"11212","3"
"11213","0"
"11214","7"
"11215","0"
"11216","2"
"11217","10"
"11218","1"
"11219","17"
"11220","5"
"11221","10"
"11222","0"
"11223","6"
"11224","0"
"11225","16"
"11226","38"
"11227","25"
"11228","2"
"11229","7"
"11230","6"
"11231","0"
"11232","0"
"11233","24"
"11234","7"
"11235","11"
"11236","14"
"11237","4"
"11238","0"
"11239","13"
"11240","3"
"11241","21"
"11242","2"
"11243","5"
"11244","16"
"11245","8"
"11246","9"
"11247","3"
"11248","1"
"11249","16"
"11250","0"
"11251","4"
"11252","16"
"11253","3"
"11254","4"
"11255","7"
"11256","3"
"11257","6"
"11258","13"
"11259","9"
"11260","12"
"11261","10"
"11262","3"
"11263","0"
"11264","4"
"11265","0"
"11266","0"
"11267","4"
"11268","2"
"11269","27"
"11270","3"
"11271","13"
"11272","6"
"11273","14"
"11274","6"
"11275","0"
"11276","30"
"11277","3"
"11278","9"
"11279","10"
"11280","18"
"11281","6"
"11282","9"
"11283","7"
"11284","1"
"11285","0"
"11286","1"
"11287","30"
"11288","9"
"11289","0"
"11290","2"
"11291","1"
"11292","1"
"11293","30"
"11294","2"
"11295","20"
"11296","17"
"11297","1"
"11298","2"
"11299","1"
"11300","1"
"11301","2"
"11302","8"
"11303","1"
"11304","6"
"11305","29"
"11306","7"
"11307","7"
"11308","0"
"11309","2"
"11310","1"
"11311","11"
"11312","3"
"11313","1"
"11314","6"
"11315","1"
"11316","0"
"11317","19"
"11318","7"
"11319","3"
"11320","4"
"11321","5"
"11322","26"
"11323","16"
"11324","2"
"11325","3"
"11326","6"
"11327","15"
"11328","33"
"11329","0"
"11330","25"
"11331","6"
"11332","13"
"11333","1"
"11334","1"
"11335","14"
"11336","2"
"11337","19"
"11338","30"
"11339","2"
"11340","16"
"11341","3"
"11342","13"
"11343","10"
"11344","9"
"11345","8"
"11346","2"
"11347","20"
"11348","0"
"11349","1"
"11350","4"
"11351","1"
"11352","0"
"11353","0"
"11354","5"
"11355","0"
"11356","11"
"11357","2"
"11358","4"
"11359","0"
"11360","0"
"11361","8"
"11362","2"
"11363","21"
"11364","1"
"11365","13"
"11366","38"
"11367","1"
"11368","26"
"11369","1"
"11370","23"
"11371","12"
"11372","0"
"11373","9"
"11374","1"
"11375","11"
"11376","11"
"11377","3"
"11378","18"
"11379","23"
"11380","0"
"11381","0"
"11382","2"
"11383","24"
"11384","6"
"11385","18"
"11386","13"
"11387","0"
"11388","0"
"11389","0"
"11390","3"
"11391","4"
"11392","10"
"11393","0"
"11394","1"
"11395","0"
"11396","5"
"11397","13"
"11398","16"
"11399","6"
"11400","35"
"11401","5"
"11402","1"
"11403","3"
"11404","1"
"11405","8"
"11406","0"
"11407","4"
"11408","6"
"11409","13"
"11410","3"
"11411","15"
"11412","25"
"11413","6"
"11414","5"
"11415","2"
"11416","28"
"11417","14"
"11418","4"
"11419","0"
"11420","3"
"11421","0"
"11422","2"
"11423","15"
"11424","4"
"11425","2"
"11426","16"
"11427","2"
"11428","16"
"11429","18"
"11430","0"
"11431","5"
"11432","2"
"11433","0"
"11434","28"
"11435","31"
"11436","6"
"11437","11"
"11438","3"
"11439","29"
"11440","2"
"11441","3"
"11442","8"
"11443","1"
"11444","6"
"11445","25"
"11446","6"
"11447","0"
"11448","6"
"11449","1"
"11450","1"
"11451","2"
"11452","1"
"11453","3"
"11454","1"
"11455","18"
"11456","19"
"11457","10"
"11458","0"
"11459","4"
"11460","16"
"11461","11"
"11462","10"
"11463","3"
"11464","1"
"11465","3"
"11466","1"
"11467","1"
"11468","1"
"11469","0"
"11470","1"
"11471","11"
"11472","3"
"11473","20"
"11474","2"
"11475","0"
"11476","0"
"11477","0"
"11478","17"
"11479","2"
"11480","4"
"11481","0"
"11482","0"
"11483","1"
"11484","1"
"11485","0"
"11486","12"
"11487","3"
"11488","6"
"11489","1"
"11490","4"
"11491","9"
"11492","13"
"11493","6"
"11494","9"
"11495","2"
"11496","6"
"11497","2"
"11498","28"
"11499","7"
"11500","16"
"11501","5"
"11502","9"
"11503","4"
"11504","1"
"11505","18"
"11506","7"
"11507","17"
"11508","0"
"11509","1"
"11510","0"
"11511","0"
"11512","2"
"11513","7"
"11514","5"
"11515","0"
"11516","4"
"11517","26"
"11518","3"
"11519","4"
"11520","0"
"11521","12"
"11522","0"
"11523","15"
"11524","0"
"11525","0"
"11526","8"
"11527","2"
"11528","25"
"11529","8"
"11530","2"
"11531","30"
"11532","4"
"11533","4"
"11534","11"
"11535","15"
"11536","5"
"11537","7"
"11538","3"
"11539","13"
"11540","6"
"11541","10"
"11542","7"
"11543","20"
"11544","0"
"11545","3"
"11546","1"
"11547","1"
"11548","16"
"11549","2"
"11550","3"
"11551","0"
"11552","3"
"11553","6"
"11554","4"
"11555","3"
"11556","5"
"11557","19"
"11558","22"
"11559","11"
"11560","16"
"11561","6"
"11562","14"
"11563","9"
"11564","19"
"11565","0"
"11566","3"
"11567","4"
"11568","0"
"11569","1"
"11570","4"
"11571","4"
"11572","1"
"11573","3"
"11574","25"
"11575","1"
"11576","4"
"11577","4"
"11578","25"
"11579","2"
"11580","7"
"11581","16"
"11582","3"
"11583","24"
"11584","5"
"11585","11"
"11586","8"
"11587","7"
"11588","6"
"11589","6"
"11590","34"
"11591","35"
"11592","9"
"11593","28"
"11594","6"
"11595","15"
"11596","12"
"11597","3"
"11598","7"
"11599","5"
"11600","1"
